"","id","folds","span","const","id.1","folds.1","span.1","const.1","id.2","folds.2","span.2","const.2","id.3","folds.3","span.3","const.3","id.4","folds.4","span.4","const.4","id.5","folds.5","span.5","const.5","id.6","folds.6","span.6","const.6","REALID"
"381",31,"folds.12",0.6,"NO3",31,"folds.12",0.75,"TN",31,"folds.12",0.85,"SRP",31,"folds.12",0.6,"TP",31,"folds.12",0.25,"TSS",31,"folds.12",0.8,"Cl",31,"folds.12",0.65,"SO4",381
"382",32,"folds.12",0.6,"NO3",32,"folds.12",0.65,"TN",32,"folds.12",0.8,"SRP",32,"folds.12",0.6,"TP",32,"folds.12",0.25,"TSS",32,"folds.12",0.7,"Cl",32,"folds.12",0.45,"SO4",382
"383",33,"folds.12",0.55,"NO3",33,"folds.12",0.5,"TN",33,"folds.12",0.75,"SRP",33,"folds.12",0.6,"TP",33,"folds.12",0.25,"TSS",33,"folds.12",0.65,"Cl",33,"folds.12",0.45,"SO4",383
"384",34,"folds.12",0.35,"NO3",34,"folds.12",0.65,"TN",34,"folds.12",0.9,"SRP",34,"folds.12",0.55,"TP",34,"folds.12",0.3,"TSS",34,"folds.12",0.65,"Cl",34,"folds.12",0.6,"SO4",384
"385",35,"folds.12",0.5,"NO3",35,"folds.12",0.5,"TN",35,"folds.12",0.8,"SRP",35,"folds.12",0.3,"TP",35,"folds.12",0.55,"TSS",35,"folds.12",0.6,"Cl",35,"folds.12",0.45,"SO4",385
"386",36,"folds.12",0.65,"NO3",36,"folds.12",0.5,"TN",36,"folds.12",0.7,"SRP",36,"folds.12",0.35,"TP",36,"folds.12",0.55,"TSS",36,"folds.12",0.75,"Cl",36,"folds.12",0.6,"SO4",386
"387",37,"folds.12",0.5,"NO3",37,"folds.12",0.6,"TN",37,"folds.12",0.9,"SRP",37,"folds.12",0.65,"TP",37,"folds.12",0.25,"TSS",37,"folds.12",0.65,"Cl",37,"folds.12",0.6,"SO4",387
"388",38,"folds.12",0.35,"NO3",38,"folds.12",0.65,"TN",38,"folds.12",0.8,"SRP",38,"folds.12",0.45,"TP",38,"folds.12",0.25,"TSS",38,"folds.12",0.65,"Cl",38,"folds.12",0.45,"SO4",388
"389",39,"folds.12",0.6,"NO3",39,"folds.12",0.35,"TN",39,"folds.12",0.75,"SRP",39,"folds.12",0.45,"TP",39,"folds.12",0.25,"TSS",39,"folds.12",0.75,"Cl",39,"folds.12",0.55,"SO4",389
"390",40,"folds.12",0.55,"NO3",40,"folds.12",0.6,"TN",40,"folds.12",0.7,"SRP",40,"folds.12",0.6,"TP",40,"folds.12",0.55,"TSS",40,"folds.12",0.65,"Cl",40,"folds.12",0.45,"SO4",390
"391",41,"folds.12",0.5,"NO3",41,"folds.12",0.6,"TN",41,"folds.12",0.75,"SRP",41,"folds.12",0.6,"TP",41,"folds.12",0.3,"TSS",41,"folds.12",0.65,"Cl",41,"folds.12",0.65,"SO4",391
"392",42,"folds.12",0.4,"NO3",42,"folds.12",0.65,"TN",42,"folds.12",0.75,"SRP",42,"folds.12",0.65,"TP",42,"folds.12",0.25,"TSS",42,"folds.12",0.65,"Cl",42,"folds.12",0.65,"SO4",392
"393",43,"folds.12",0.55,"NO3",43,"folds.12",0.65,"TN",43,"folds.12",0.85,"SRP",43,"folds.12",0.35,"TP",43,"folds.12",0.35,"TSS",43,"folds.12",0.65,"Cl",43,"folds.12",0.5,"SO4",393
"394",44,"folds.12",0.6,"NO3",44,"folds.12",0.65,"TN",44,"folds.12",0.85,"SRP",44,"folds.12",0.55,"TP",44,"folds.12",0.25,"TSS",44,"folds.12",0.65,"Cl",44,"folds.12",0.55,"SO4",394
"395",45,"folds.12",0.35,"NO3",45,"folds.12",0.75,"TN",45,"folds.12",0.8,"SRP",45,"folds.12",0.6,"TP",45,"folds.12",0.3,"TSS",45,"folds.12",0.65,"Cl",45,"folds.12",0.55,"SO4",395
"396",46,"folds.12",0.55,"NO3",46,"folds.12",0.65,"TN",46,"folds.12",0.7,"SRP",46,"folds.12",0.65,"TP",46,"folds.12",0.55,"TSS",46,"folds.12",0.45,"Cl",46,"folds.12",0.5,"SO4",396
"397",47,"folds.12",0.55,"NO3",47,"folds.12",0.6,"TN",47,"folds.12",0.75,"SRP",47,"folds.12",0.6,"TP",47,"folds.12",0.6,"TSS",47,"folds.12",0.7,"Cl",47,"folds.12",0.45,"SO4",397
"398",48,"folds.12",0.45,"NO3",48,"folds.12",0.6,"TN",48,"folds.12",0.8,"SRP",48,"folds.12",0.55,"TP",48,"folds.12",0.3,"TSS",48,"folds.12",0.6,"Cl",48,"folds.12",0.55,"SO4",398
"399",49,"folds.12",0.45,"NO3",49,"folds.12",0.5,"TN",49,"folds.12",0.8,"SRP",49,"folds.12",0.5,"TP",49,"folds.12",0.3,"TSS",49,"folds.12",0.7,"Cl",49,"folds.12",0.4,"SO4",399
"400",50,"folds.12",0.7,"NO3",50,"folds.12",0.65,"TN",50,"folds.12",0.9,"SRP",50,"folds.12",0.6,"TP",50,"folds.12",0.55,"TSS",50,"folds.12",0.6,"Cl",50,"folds.12",0.5,"SO4",400
"401",1,"folds.13",0.4,"NO3",1,"folds.13",0.5,"TN",1,"folds.13",0.7,"SRP",1,"folds.13",0.45,"TP",1,"folds.13",0.6,"TSS",1,"folds.13",0.7,"Cl",1,"folds.13",0.7,"SO4",401
"402",2,"folds.13",0.4,"NO3",2,"folds.13",0.55,"TN",2,"folds.13",0.8,"SRP",2,"folds.13",0.6,"TP",2,"folds.13",0.25,"TSS",2,"folds.13",0.65,"Cl",2,"folds.13",0.5,"SO4",402
"403",3,"folds.13",0.55,"NO3",3,"folds.13",0.6,"TN",3,"folds.13",0.85,"SRP",3,"folds.13",0.45,"TP",3,"folds.13",0.45,"TSS",3,"folds.13",0.7,"Cl",3,"folds.13",0.65,"SO4",403
"404",4,"folds.13",0.6,"NO3",4,"folds.13",0.55,"TN",4,"folds.13",0.6,"SRP",4,"folds.13",0.3,"TP",4,"folds.13",0.45,"TSS",4,"folds.13",0.55,"Cl",4,"folds.13",0.4,"SO4",404
"405",5,"folds.13",0.5,"NO3",5,"folds.13",0.45,"TN",5,"folds.13",0.65,"SRP",5,"folds.13",0.3,"TP",5,"folds.13",0.45,"TSS",5,"folds.13",0.65,"Cl",5,"folds.13",0.7,"SO4",405
"406",6,"folds.13",0.45,"NO3",6,"folds.13",0.7,"TN",6,"folds.13",0.8,"SRP",6,"folds.13",0.55,"TP",6,"folds.13",0.25,"TSS",6,"folds.13",0.55,"Cl",6,"folds.13",0.65,"SO4",406
"407",7,"folds.13",0.45,"NO3",7,"folds.13",0.55,"TN",7,"folds.13",0.7,"SRP",7,"folds.13",0.55,"TP",7,"folds.13",0.55,"TSS",7,"folds.13",0.7,"Cl",7,"folds.13",0.65,"SO4",407
"408",8,"folds.13",0.45,"NO3",8,"folds.13",0.65,"TN",8,"folds.13",0.8,"SRP",8,"folds.13",0.6,"TP",8,"folds.13",0.35,"TSS",8,"folds.13",0.65,"Cl",8,"folds.13",0.6,"SO4",408
"409",9,"folds.13",0.6,"NO3",9,"folds.13",0.65,"TN",9,"folds.13",0.8,"SRP",9,"folds.13",0.6,"TP",9,"folds.13",0.3,"TSS",9,"folds.13",0.85,"Cl",9,"folds.13",0.55,"SO4",409
"410",10,"folds.13",0.55,"NO3",10,"folds.13",0.7,"TN",10,"folds.13",0.85,"SRP",10,"folds.13",0.6,"TP",10,"folds.13",0.35,"TSS",10,"folds.13",0.7,"Cl",10,"folds.13",0.45,"SO4",410
"411",11,"folds.13",0.55,"NO3",11,"folds.13",0.8,"TN",11,"folds.13",0.8,"SRP",11,"folds.13",0.65,"TP",11,"folds.13",0.25,"TSS",11,"folds.13",0.6,"Cl",11,"folds.13",0.55,"SO4",411
"412",12,"folds.13",0.45,"NO3",12,"folds.13",0.5,"TN",12,"folds.13",0.75,"SRP",12,"folds.13",0.5,"TP",12,"folds.13",0.55,"TSS",12,"folds.13",0.6,"Cl",12,"folds.13",0.55,"SO4",412
"413",13,"folds.13",0.3,"NO3",13,"folds.13",0.45,"TN",13,"folds.13",0.8,"SRP",13,"folds.13",0.75,"TP",13,"folds.13",0.3,"TSS",13,"folds.13",0.45,"Cl",13,"folds.13",0.6,"SO4",413
"414",14,"folds.13",0.55,"NO3",14,"folds.13",0.6,"TN",14,"folds.13",0.75,"SRP",14,"folds.13",0.35,"TP",14,"folds.13",0.25,"TSS",14,"folds.13",0.6,"Cl",14,"folds.13",0.35,"SO4",414
"415",15,"folds.13",0.4,"NO3",15,"folds.13",0.6,"TN",15,"folds.13",0.85,"SRP",15,"folds.13",0.5,"TP",15,"folds.13",0.3,"TSS",15,"folds.13",0.75,"Cl",15,"folds.13",0.45,"SO4",415
"416",16,"folds.13",0.4,"NO3",16,"folds.13",0.7,"TN",16,"folds.13",0.75,"SRP",16,"folds.13",0.55,"TP",16,"folds.13",0.55,"TSS",16,"folds.13",0.55,"Cl",16,"folds.13",0.45,"SO4",416
"417",17,"folds.13",0.5,"NO3",17,"folds.13",0.65,"TN",17,"folds.13",0.85,"SRP",17,"folds.13",0.6,"TP",17,"folds.13",0.55,"TSS",17,"folds.13",0.6,"Cl",17,"folds.13",0.35,"SO4",417
"418",18,"folds.13",0.65,"NO3",18,"folds.13",0.7,"TN",18,"folds.13",0.75,"SRP",18,"folds.13",0.7,"TP",18,"folds.13",0.3,"TSS",18,"folds.13",0.6,"Cl",18,"folds.13",0.65,"SO4",418
"419",19,"folds.13",0.45,"NO3",19,"folds.13",0.7,"TN",19,"folds.13",0.9,"SRP",19,"folds.13",0.6,"TP",19,"folds.13",0.55,"TSS",19,"folds.13",0.7,"Cl",19,"folds.13",0.5,"SO4",419
"420",20,"folds.13",0.45,"NO3",20,"folds.13",0.5,"TN",20,"folds.13",0.75,"SRP",20,"folds.13",0.6,"TP",20,"folds.13",0.25,"TSS",20,"folds.13",0.65,"Cl",20,"folds.13",0.6,"SO4",420
"421",21,"folds.13",0.45,"NO3",21,"folds.13",0.65,"TN",21,"folds.13",0.9,"SRP",21,"folds.13",0.6,"TP",21,"folds.13",0.3,"TSS",21,"folds.13",0.65,"Cl",21,"folds.13",0.6,"SO4",421
"422",22,"folds.13",0.45,"NO3",22,"folds.13",0.5,"TN",22,"folds.13",0.85,"SRP",22,"folds.13",0.35,"TP",22,"folds.13",0.4,"TSS",22,"folds.13",0.6,"Cl",22,"folds.13",0.55,"SO4",422
"423",23,"folds.13",0.35,"NO3",23,"folds.13",0.8,"TN",23,"folds.13",0.75,"SRP",23,"folds.13",0.65,"TP",23,"folds.13",0.35,"TSS",23,"folds.13",0.8,"Cl",23,"folds.13",0.55,"SO4",423
"424",24,"folds.13",0.45,"NO3",24,"folds.13",0.7,"TN",24,"folds.13",0.8,"SRP",24,"folds.13",0.65,"TP",24,"folds.13",0.35,"TSS",24,"folds.13",0.8,"Cl",24,"folds.13",0.65,"SO4",424
"425",25,"folds.13",0.4,"NO3",25,"folds.13",0.7,"TN",25,"folds.13",0.7,"SRP",25,"folds.13",0.65,"TP",25,"folds.13",0.3,"TSS",25,"folds.13",0.65,"Cl",25,"folds.13",0.45,"SO4",425
"426",26,"folds.13",0.25,"NO3",26,"folds.13",0.65,"TN",26,"folds.13",0.85,"SRP",26,"folds.13",0.3,"TP",26,"folds.13",0.45,"TSS",26,"folds.13",0.6,"Cl",26,"folds.13",0.45,"SO4",426
"427",27,"folds.13",0.45,"NO3",27,"folds.13",0.6,"TN",27,"folds.13",0.8,"SRP",27,"folds.13",0.6,"TP",27,"folds.13",0.55,"TSS",27,"folds.13",0.55,"Cl",27,"folds.13",0.4,"SO4",427
"428",28,"folds.13",0.5,"NO3",28,"folds.13",0.5,"TN",28,"folds.13",0.85,"SRP",28,"folds.13",0.4,"TP",28,"folds.13",0.35,"TSS",28,"folds.13",0.75,"Cl",28,"folds.13",0.6,"SO4",428
"429",29,"folds.13",0.4,"NO3",29,"folds.13",0.8,"TN",29,"folds.13",0.7,"SRP",29,"folds.13",0.35,"TP",29,"folds.13",0.3,"TSS",29,"folds.13",0.6,"Cl",29,"folds.13",0.55,"SO4",429
"430",30,"folds.13",0.55,"NO3",30,"folds.13",0.7,"TN",30,"folds.13",0.8,"SRP",30,"folds.13",0.6,"TP",30,"folds.13",0.6,"TSS",30,"folds.13",0.8,"Cl",30,"folds.13",0.6,"SO4",430
"431",31,"folds.13",0.45,"NO3",31,"folds.13",0.75,"TN",31,"folds.13",0.85,"SRP",31,"folds.13",0.75,"TP",31,"folds.13",0.3,"TSS",31,"folds.13",0.5,"Cl",31,"folds.13",0.6,"SO4",431
"432",32,"folds.13",0.5,"NO3",32,"folds.13",0.6,"TN",32,"folds.13",0.8,"SRP",32,"folds.13",0.55,"TP",32,"folds.13",0.3,"TSS",32,"folds.13",0.65,"Cl",32,"folds.13",0.3,"SO4",432
"433",33,"folds.13",0.55,"NO3",33,"folds.13",0.5,"TN",33,"folds.13",0.7,"SRP",33,"folds.13",0.35,"TP",33,"folds.13",0.55,"TSS",33,"folds.13",0.5,"Cl",33,"folds.13",0.6,"SO4",433
"434",34,"folds.13",0.55,"NO3",34,"folds.13",0.65,"TN",34,"folds.13",0.7,"SRP",34,"folds.13",0.3,"TP",34,"folds.13",0.3,"TSS",34,"folds.13",0.8,"Cl",34,"folds.13",0.65,"SO4",434
"435",35,"folds.13",0.5,"NO3",35,"folds.13",0.7,"TN",35,"folds.13",0.8,"SRP",35,"folds.13",0.6,"TP",35,"folds.13",0.55,"TSS",35,"folds.13",0.65,"Cl",35,"folds.13",0.6,"SO4",435
"436",36,"folds.13",0.55,"NO3",36,"folds.13",0.6,"TN",36,"folds.13",0.8,"SRP",36,"folds.13",0.6,"TP",36,"folds.13",0.35,"TSS",36,"folds.13",0.65,"Cl",36,"folds.13",0.55,"SO4",436
"437",37,"folds.13",0.4,"NO3",37,"folds.13",0.65,"TN",37,"folds.13",0.65,"SRP",37,"folds.13",0.45,"TP",37,"folds.13",0.35,"TSS",37,"folds.13",0.7,"Cl",37,"folds.13",0.65,"SO4",437
"438",38,"folds.13",0.55,"NO3",38,"folds.13",0.55,"TN",38,"folds.13",0.8,"SRP",38,"folds.13",0.7,"TP",38,"folds.13",0.45,"TSS",38,"folds.13",0.65,"Cl",38,"folds.13",0.5,"SO4",438
"439",39,"folds.13",0.5,"NO3",39,"folds.13",0.7,"TN",39,"folds.13",0.75,"SRP",39,"folds.13",0.65,"TP",39,"folds.13",0.25,"TSS",39,"folds.13",0.6,"Cl",39,"folds.13",0.4,"SO4",439
"440",40,"folds.13",0.5,"NO3",40,"folds.13",0.55,"TN",40,"folds.13",0.85,"SRP",40,"folds.13",0.5,"TP",40,"folds.13",0.6,"TSS",40,"folds.13",0.65,"Cl",40,"folds.13",0.4,"SO4",440
"441",41,"folds.13",0.5,"NO3",41,"folds.13",0.55,"TN",41,"folds.13",0.9,"SRP",41,"folds.13",0.75,"TP",41,"folds.13",0.3,"TSS",41,"folds.13",0.9,"Cl",41,"folds.13",0.45,"SO4",441
"442",42,"folds.13",0.35,"NO3",42,"folds.13",0.75,"TN",42,"folds.13",0.85,"SRP",42,"folds.13",0.5,"TP",42,"folds.13",0.3,"TSS",42,"folds.13",0.45,"Cl",42,"folds.13",0.45,"SO4",442
"443",43,"folds.13",0.6,"NO3",43,"folds.13",0.7,"TN",43,"folds.13",0.85,"SRP",43,"folds.13",0.45,"TP",43,"folds.13",0.35,"TSS",43,"folds.13",0.6,"Cl",43,"folds.13",0.6,"SO4",443
"444",44,"folds.13",0.55,"NO3",44,"folds.13",0.7,"TN",44,"folds.13",0.65,"SRP",44,"folds.13",0.4,"TP",44,"folds.13",0.6,"TSS",44,"folds.13",0.75,"Cl",44,"folds.13",0.55,"SO4",444
"445",45,"folds.13",0.5,"NO3",45,"folds.13",0.5,"TN",45,"folds.13",0.8,"SRP",45,"folds.13",0.5,"TP",45,"folds.13",0.35,"TSS",45,"folds.13",0.65,"Cl",45,"folds.13",0.3,"SO4",445
"446",46,"folds.13",0.35,"NO3",46,"folds.13",0.65,"TN",46,"folds.13",0.75,"SRP",46,"folds.13",0.3,"TP",46,"folds.13",0.3,"TSS",46,"folds.13",0.75,"Cl",46,"folds.13",0.55,"SO4",446
"447",47,"folds.13",0.55,"NO3",47,"folds.13",0.55,"TN",47,"folds.13",0.65,"SRP",47,"folds.13",0.6,"TP",47,"folds.13",0.25,"TSS",47,"folds.13",0.55,"Cl",47,"folds.13",0.6,"SO4",447
"448",48,"folds.13",0.5,"NO3",48,"folds.13",0.65,"TN",48,"folds.13",0.7,"SRP",48,"folds.13",0.55,"TP",48,"folds.13",0.25,"TSS",48,"folds.13",0.85,"Cl",48,"folds.13",0.55,"SO4",448
"449",49,"folds.13",0.6,"NO3",49,"folds.13",0.65,"TN",49,"folds.13",0.7,"SRP",49,"folds.13",0.65,"TP",49,"folds.13",0.3,"TSS",49,"folds.13",0.6,"Cl",49,"folds.13",0.25,"SO4",449
"450",50,"folds.13",0.3,"NO3",50,"folds.13",0.75,"TN",50,"folds.13",0.85,"SRP",50,"folds.13",0.55,"TP",50,"folds.13",0.2,"TSS",50,"folds.13",0.6,"Cl",50,"folds.13",0.65,"SO4",450
"451",1,"folds.14",0.45,"NO3",1,"folds.14",0.6,"TN",1,"folds.14",0.8,"SRP",1,"folds.14",0.6,"TP",1,"folds.14",0.25,"TSS",1,"folds.14",0.55,"Cl",1,"folds.14",0.45,"SO4",451
"452",2,"folds.14",0.5,"NO3",2,"folds.14",0.7,"TN",2,"folds.14",0.85,"SRP",2,"folds.14",0.6,"TP",2,"folds.14",0.5,"TSS",2,"folds.14",0.6,"Cl",2,"folds.14",0.65,"SO4",452
"453",3,"folds.14",0.6,"NO3",3,"folds.14",0.7,"TN",3,"folds.14",0.8,"SRP",3,"folds.14",0.55,"TP",3,"folds.14",0.25,"TSS",3,"folds.14",0.55,"Cl",3,"folds.14",0.3,"SO4",453
"454",4,"folds.14",0.6,"NO3",4,"folds.14",0.65,"TN",4,"folds.14",0.8,"SRP",4,"folds.14",0.3,"TP",4,"folds.14",0.25,"TSS",4,"folds.14",0.7,"Cl",4,"folds.14",0.65,"SO4",454
"455",5,"folds.14",0.4,"NO3",5,"folds.14",0.65,"TN",5,"folds.14",0.85,"SRP",5,"folds.14",0.65,"TP",5,"folds.14",0.3,"TSS",5,"folds.14",0.45,"Cl",5,"folds.14",0.65,"SO4",455
"456",6,"folds.14",0.4,"NO3",6,"folds.14",0.5,"TN",6,"folds.14",0.7,"SRP",6,"folds.14",0.35,"TP",6,"folds.14",0.25,"TSS",6,"folds.14",0.85,"Cl",6,"folds.14",0.55,"SO4",456
"457",7,"folds.14",0.45,"NO3",7,"folds.14",0.65,"TN",7,"folds.14",0.8,"SRP",7,"folds.14",0.55,"TP",7,"folds.14",0.5,"TSS",7,"folds.14",0.65,"Cl",7,"folds.14",0.65,"SO4",457
"458",8,"folds.14",0.3,"NO3",8,"folds.14",0.75,"TN",8,"folds.14",0.75,"SRP",8,"folds.14",0.55,"TP",8,"folds.14",0.35,"TSS",8,"folds.14",0.65,"Cl",8,"folds.14",0.6,"SO4",458
"459",9,"folds.14",0.6,"NO3",9,"folds.14",0.65,"TN",9,"folds.14",0.75,"SRP",9,"folds.14",0.35,"TP",9,"folds.14",0.3,"TSS",9,"folds.14",0.7,"Cl",9,"folds.14",0.5,"SO4",459
"460",10,"folds.14",0.6,"NO3",10,"folds.14",0.4,"TN",10,"folds.14",0.8,"SRP",10,"folds.14",0.7,"TP",10,"folds.14",0.55,"TSS",10,"folds.14",0.8,"Cl",10,"folds.14",0.6,"SO4",460
"461",11,"folds.14",0.5,"NO3",11,"folds.14",0.75,"TN",11,"folds.14",0.75,"SRP",11,"folds.14",0.6,"TP",11,"folds.14",0.55,"TSS",11,"folds.14",0.65,"Cl",11,"folds.14",0.45,"SO4",461
"462",12,"folds.14",0.55,"NO3",12,"folds.14",0.7,"TN",12,"folds.14",0.85,"SRP",12,"folds.14",0.4,"TP",12,"folds.14",0.2,"TSS",12,"folds.14",0.6,"Cl",12,"folds.14",0.25,"SO4",462
"463",13,"folds.14",0.45,"NO3",13,"folds.14",0.65,"TN",13,"folds.14",0.8,"SRP",13,"folds.14",0.6,"TP",13,"folds.14",0.55,"TSS",13,"folds.14",0.7,"Cl",13,"folds.14",0.45,"SO4",463
"464",14,"folds.14",0.45,"NO3",14,"folds.14",0.65,"TN",14,"folds.14",0.85,"SRP",14,"folds.14",0.65,"TP",14,"folds.14",0.4,"TSS",14,"folds.14",0.6,"Cl",14,"folds.14",0.75,"SO4",464
"465",15,"folds.14",0.45,"NO3",15,"folds.14",0.7,"TN",15,"folds.14",0.7,"SRP",15,"folds.14",0.3,"TP",15,"folds.14",0.55,"TSS",15,"folds.14",0.65,"Cl",15,"folds.14",0.65,"SO4",465
"466",16,"folds.14",0.5,"NO3",16,"folds.14",0.65,"TN",16,"folds.14",0.9,"SRP",16,"folds.14",0.4,"TP",16,"folds.14",0.4,"TSS",16,"folds.14",0.55,"Cl",16,"folds.14",0.5,"SO4",466
"467",17,"folds.14",0.4,"NO3",17,"folds.14",0.8,"TN",17,"folds.14",0.55,"SRP",17,"folds.14",0.6,"TP",17,"folds.14",0.3,"TSS",17,"folds.14",0.65,"Cl",17,"folds.14",0.7,"SO4",467
"468",18,"folds.14",0.45,"NO3",18,"folds.14",0.6,"TN",18,"folds.14",0.8,"SRP",18,"folds.14",0.55,"TP",18,"folds.14",0.55,"TSS",18,"folds.14",0.65,"Cl",18,"folds.14",0.55,"SO4",468
"469",19,"folds.14",0.45,"NO3",19,"folds.14",0.75,"TN",19,"folds.14",0.8,"SRP",19,"folds.14",0.6,"TP",19,"folds.14",0.3,"TSS",19,"folds.14",0.5,"Cl",19,"folds.14",0.65,"SO4",469
"470",20,"folds.14",0.4,"NO3",20,"folds.14",0.55,"TN",20,"folds.14",0.8,"SRP",20,"folds.14",0.4,"TP",20,"folds.14",0.3,"TSS",20,"folds.14",0.65,"Cl",20,"folds.14",0.65,"SO4",470
"471",21,"folds.14",0.5,"NO3",21,"folds.14",0.65,"TN",21,"folds.14",0.7,"SRP",21,"folds.14",0.4,"TP",21,"folds.14",0.5,"TSS",21,"folds.14",0.55,"Cl",21,"folds.14",0.45,"SO4",471
"472",22,"folds.14",0.3,"NO3",22,"folds.14",0.6,"TN",22,"folds.14",0.7,"SRP",22,"folds.14",0.55,"TP",22,"folds.14",0.25,"TSS",22,"folds.14",0.8,"Cl",22,"folds.14",0.4,"SO4",472
"473",23,"folds.14",0.4,"NO3",23,"folds.14",0.5,"TN",23,"folds.14",0.75,"SRP",23,"folds.14",0.6,"TP",23,"folds.14",0.5,"TSS",23,"folds.14",0.9,"Cl",23,"folds.14",0.75,"SO4",473
"474",24,"folds.14",0.5,"NO3",24,"folds.14",0.65,"TN",24,"folds.14",0.75,"SRP",24,"folds.14",0.45,"TP",24,"folds.14",0.3,"TSS",24,"folds.14",0.65,"Cl",24,"folds.14",0.6,"SO4",474
"475",25,"folds.14",0.55,"NO3",25,"folds.14",0.7,"TN",25,"folds.14",0.65,"SRP",25,"folds.14",0.5,"TP",25,"folds.14",0.25,"TSS",25,"folds.14",0.45,"Cl",25,"folds.14",0.35,"SO4",475
"476",26,"folds.14",0.4,"NO3",26,"folds.14",0.65,"TN",26,"folds.14",0.8,"SRP",26,"folds.14",0.35,"TP",26,"folds.14",0.5,"TSS",26,"folds.14",0.55,"Cl",26,"folds.14",0.55,"SO4",476
"477",27,"folds.14",0.55,"NO3",27,"folds.14",0.7,"TN",27,"folds.14",0.85,"SRP",27,"folds.14",0.6,"TP",27,"folds.14",0.35,"TSS",27,"folds.14",0.7,"Cl",27,"folds.14",0.55,"SO4",477
"478",28,"folds.14",0.55,"NO3",28,"folds.14",0.65,"TN",28,"folds.14",0.7,"SRP",28,"folds.14",0.3,"TP",28,"folds.14",0.55,"TSS",28,"folds.14",0.85,"Cl",28,"folds.14",0.5,"SO4",478
"479",29,"folds.14",0.35,"NO3",29,"folds.14",0.5,"TN",29,"folds.14",0.85,"SRP",29,"folds.14",0.6,"TP",29,"folds.14",0.3,"TSS",29,"folds.14",0.6,"Cl",29,"folds.14",0.45,"SO4",479
"480",30,"folds.14",0.6,"NO3",30,"folds.14",0.65,"TN",30,"folds.14",0.7,"SRP",30,"folds.14",0.6,"TP",30,"folds.14",0.25,"TSS",30,"folds.14",0.8,"Cl",30,"folds.14",0.7,"SO4",480
"481",31,"folds.14",0.5,"NO3",31,"folds.14",0.5,"TN",31,"folds.14",0.8,"SRP",31,"folds.14",0.65,"TP",31,"folds.14",0.55,"TSS",31,"folds.14",0.75,"Cl",31,"folds.14",0.55,"SO4",481
"482",32,"folds.14",0.6,"NO3",32,"folds.14",0.65,"TN",32,"folds.14",0.75,"SRP",32,"folds.14",0.6,"TP",32,"folds.14",0.25,"TSS",32,"folds.14",0.75,"Cl",32,"folds.14",0.6,"SO4",482
"483",33,"folds.14",0.45,"NO3",33,"folds.14",0.65,"TN",33,"folds.14",0.85,"SRP",33,"folds.14",0.6,"TP",33,"folds.14",0.25,"TSS",33,"folds.14",0.65,"Cl",33,"folds.14",0.5,"SO4",483
"484",34,"folds.14",0.5,"NO3",34,"folds.14",0.6,"TN",34,"folds.14",0.75,"SRP",34,"folds.14",0.35,"TP",34,"folds.14",0.55,"TSS",34,"folds.14",0.6,"Cl",34,"folds.14",0.6,"SO4",484
"485",35,"folds.14",0.5,"NO3",35,"folds.14",0.6,"TN",35,"folds.14",0.85,"SRP",35,"folds.14",0.55,"TP",35,"folds.14",0.3,"TSS",35,"folds.14",0.65,"Cl",35,"folds.14",0.75,"SO4",485
"486",36,"folds.14",0.55,"NO3",36,"folds.14",0.6,"TN",36,"folds.14",0.85,"SRP",36,"folds.14",0.45,"TP",36,"folds.14",0.3,"TSS",36,"folds.14",0.65,"Cl",36,"folds.14",0.6,"SO4",486
"487",37,"folds.14",0.5,"NO3",37,"folds.14",0.65,"TN",37,"folds.14",0.9,"SRP",37,"folds.14",0.65,"TP",37,"folds.14",0.3,"TSS",37,"folds.14",0.65,"Cl",37,"folds.14",0.55,"SO4",487
"488",38,"folds.14",0.6,"NO3",38,"folds.14",0.65,"TN",38,"folds.14",0.7,"SRP",38,"folds.14",0.65,"TP",38,"folds.14",0.55,"TSS",38,"folds.14",0.5,"Cl",38,"folds.14",0.5,"SO4",488
"489",39,"folds.14",0.45,"NO3",39,"folds.14",0.65,"TN",39,"folds.14",0.75,"SRP",39,"folds.14",0.6,"TP",39,"folds.14",0.3,"TSS",39,"folds.14",0.65,"Cl",39,"folds.14",0.5,"SO4",489
"490",40,"folds.14",0.55,"NO3",40,"folds.14",0.65,"TN",40,"folds.14",0.8,"SRP",40,"folds.14",0.45,"TP",40,"folds.14",0.3,"TSS",40,"folds.14",0.8,"Cl",40,"folds.14",0.6,"SO4",490
"491",41,"folds.14",0.5,"NO3",41,"folds.14",0.7,"TN",41,"folds.14",0.75,"SRP",41,"folds.14",0.65,"TP",41,"folds.14",0.3,"TSS",41,"folds.14",0.7,"Cl",41,"folds.14",0.55,"SO4",491
"492",42,"folds.14",0.55,"NO3",42,"folds.14",0.7,"TN",42,"folds.14",0.75,"SRP",42,"folds.14",0.4,"TP",42,"folds.14",0.55,"TSS",42,"folds.14",0.8,"Cl",42,"folds.14",0.55,"SO4",492
"493",43,"folds.14",0.45,"NO3",43,"folds.14",0.6,"TN",43,"folds.14",0.75,"SRP",43,"folds.14",0.55,"TP",43,"folds.14",0.3,"TSS",43,"folds.14",0.6,"Cl",43,"folds.14",0.65,"SO4",493
