id,folds,span,const
6,19,0.85,Cl
7,19,0.85,Cl
8,19,0.9,Cl
9,19,0.85,Cl
10,19,0.85,Cl
11,19,0.85,Cl
12,19,0.9,Cl
13,19,0.85,Cl
14,19,0.85,Cl
15,19,0.85,Cl
16,19,0.9,Cl
17,19,0.8,Cl
18,19,0.8,Cl
19,19,0.85,Cl
20,19,0.85,Cl
21,19,0.85,Cl
22,19,0.9,Cl
23,19,0.85,Cl
24,19,0.85,Cl
25,19,0.9,Cl
26,19,0.9,Cl
27,19,0.85,Cl
28,19,0.85,Cl
29,19,0.9,Cl
30,19,0.9,Cl
31,19,0.9,Cl
32,19,0.85,Cl
33,19,0.9,Cl
34,19,0.9,Cl
35,19,0.85,Cl
36,19,0.8,Cl
37,19,0.9,Cl
38,19,0.9,Cl
39,19,0.85,Cl
40,19,0.9,Cl
41,19,0.9,Cl
42,19,0.9,Cl
43,19,0.9,Cl
44,19,0.85,Cl
45,19,0.9,Cl
46,19,0.85,Cl
47,19,0.8,Cl
48,19,0.9,Cl
49,19,0.85,Cl
50,19,0.9,Cl
1,20,0.8,Cl
2,20,0.8,Cl
3,20,0.9,Cl
4,20,0.85,Cl
5,20,0.9,Cl
6,20,0.85,Cl
7,20,0.85,Cl
8,20,0.8,Cl
9,20,0.85,Cl
10,20,0.9,Cl
11,20,0.85,Cl
12,20,0.85,Cl
13,20,0.9,Cl
14,20,0.9,Cl
15,20,0.9,Cl
16,20,0.9,Cl
17,20,0.9,Cl
18,20,0.85,Cl
19,20,0.9,Cl
20,20,0.8,Cl
21,20,0.85,Cl
22,20,0.85,Cl
23,20,0.85,Cl
24,20,0.75,Cl
25,20,0.9,Cl
26,20,0.85,Cl
27,20,0.85,Cl
28,20,0.85,Cl
29,20,0.85,Cl
30,20,0.9,Cl
31,20,0.8,Cl
32,20,0.9,Cl
33,20,0.75,Cl
34,20,0.85,Cl
35,20,0.85,Cl
36,20,0.85,Cl
37,20,0.9,Cl
38,20,0.85,Cl
39,20,0.85,Cl
40,20,0.9,Cl
41,20,0.85,Cl
42,20,0.9,Cl
43,20,0.75,Cl
44,20,0.9,Cl
45,20,0.85,Cl
46,20,0.9,Cl
47,20,0.85,Cl
48,20,0.85,Cl
49,20,0.85,Cl
50,20,0.85,Cl
1,21,0.9,Cl
2,21,0.9,Cl
3,21,0.85,Cl
4,21,0.9,Cl
5,21,0.85,Cl
6,21,0.85,Cl
7,21,0.85,Cl
8,21,0.9,Cl
9,21,0.8,Cl
10,21,0.65,Cl
11,21,0.8,Cl
12,21,0.9,Cl
13,21,0.9,Cl
14,21,0.9,Cl
15,21,0.85,Cl
16,21,0.9,Cl
17,21,0.8,Cl
18,21,0.85,Cl
19,21,0.85,Cl
20,21,0.8,Cl
21,21,0.85,Cl
22,21,0.75,Cl
23,21,0.85,Cl
24,21,0.9,Cl
25,21,0.85,Cl
26,21,0.85,Cl
27,21,0.85,Cl
28,21,0.85,Cl
29,21,0.85,Cl
30,21,0.85,Cl
31,21,0.9,Cl
32,21,0.9,Cl
33,21,0.85,Cl
34,21,0.8,Cl
35,21,0.85,Cl
36,21,0.85,Cl
37,21,0.9,Cl
38,21,0.9,Cl
39,21,0.8,Cl
40,21,0.9,Cl
41,21,0.85,Cl
42,21,0.9,Cl
43,21,0.9,Cl
44,21,0.9,Cl
45,21,0.9,Cl
46,21,0.75,Cl
47,21,0.85,Cl
48,21,0.85,Cl
49,21,0.8,Cl
50,21,0.85,Cl
1,22,0.85,Cl
2,22,0.8,Cl
3,22,0.85,Cl
4,22,0.85,Cl
5,22,0.85,Cl
6,22,0.85,Cl
7,22,0.85,Cl
8,22,0.85,Cl
9,22,0.8,Cl
10,22,0.9,Cl
11,22,0.85,Cl
12,22,0.85,Cl
13,22,0.85,Cl
14,22,0.9,Cl
15,22,0.9,Cl
16,22,0.85,Cl
17,22,0.85,Cl
18,22,0.9,Cl
19,22,0.9,Cl
20,22,0.9,Cl
21,22,0.85,Cl
22,22,0.85,Cl
23,22,0.85,Cl
24,22,0.8,Cl
25,22,0.9,Cl
26,22,0.9,Cl
27,22,0.9,Cl
28,22,0.85,Cl
29,22,0.85,Cl
30,22,0.85,Cl
31,22,0.9,Cl
32,22,0.9,Cl
33,22,0.9,Cl
34,22,0.85,Cl
35,22,0.9,Cl
36,22,0.85,Cl
37,22,0.85,Cl
38,22,0.8,Cl
39,22,0.85,Cl
40,22,0.9,Cl
41,22,0.85,Cl
42,22,0.85,Cl
43,22,0.9,Cl
44,22,0.85,Cl
45,22,0.9,Cl
46,22,0.9,Cl
47,22,0.85,Cl
48,22,0.85,Cl
49,22,0.9,Cl
50,22,0.9,Cl
1,23,0.85,Cl
2,23,0.85,Cl
3,23,0.9,Cl
4,23,0.9,Cl
5,23,0.85,Cl
6,23,0.9,Cl
7,23,0.9,Cl
8,23,0.8,Cl
9,23,0.85,Cl
10,23,0.85,Cl
11,23,0.8,Cl
12,23,0.85,Cl
13,23,0.8,Cl
14,23,0.85,Cl
15,23,0.85,Cl
16,23,0.85,Cl
17,23,0.9,Cl
18,23,0.9,Cl
19,23,0.85,Cl
20,23,0.9,Cl
21,23,0.9,Cl
22,23,0.8,Cl
23,23,0.9,Cl
24,23,0.85,Cl
25,23,0.9,Cl
26,23,0.85,Cl
27,23,0.85,Cl
28,23,0.9,Cl
29,23,0.85,Cl
30,23,0.9,Cl
31,23,0.85,Cl
32,23,0.9,Cl
33,23,0.9,Cl
34,23,0.9,Cl
35,23,0.9,Cl
36,23,0.9,Cl
37,23,0.85,Cl
38,23,0.85,Cl
39,23,0.85,Cl
40,23,0.9,Cl
41,23,0.9,Cl
42,23,0.85,Cl
43,23,0.8,Cl
44,23,0.8,Cl
45,23,0.85,Cl
46,23,0.85,Cl
47,23,0.9,Cl
48,23,0.85,Cl
49,23,0.9,Cl
50,23,0.9,Cl
1,24,0.9,Cl
2,24,0.85,Cl
3,24,0.85,Cl
4,24,0.9,Cl
5,24,0.9,Cl
6,24,0.85,Cl
7,24,0.9,Cl
8,24,0.8,Cl
9,24,0.9,Cl
10,24,0.75,Cl
11,24,0.9,Cl
12,24,0.85,Cl
13,24,0.9,Cl
14,24,0.9,Cl
15,24,0.9,Cl
16,24,0.9,Cl
17,24,0.85,Cl
18,24,0.85,Cl
19,24,0.85,Cl
20,24,0.9,Cl
21,24,0.9,Cl
22,24,0.9,Cl
23,24,0.85,Cl
24,24,0.85,Cl
25,24,0.85,Cl
26,24,0.85,Cl
27,24,0.7,Cl
28,24,0.9,Cl
29,24,0.85,Cl
30,24,0.85,Cl
31,24,0.85,Cl
32,24,0.85,Cl
33,24,0.85,Cl
34,24,0.9,Cl
35,24,0.85,Cl
36,24,0.8,Cl
37,24,0.9,Cl
38,24,0.9,Cl
39,24,0.85,Cl
40,24,0.85,Cl
41,24,0.85,Cl
42,24,0.85,Cl
43,24,0.9,Cl
44,24,0.85,Cl
45,24,0.85,Cl
46,24,0.9,Cl
47,24,0.85,Cl
48,24,0.85,Cl
49,24,0.8,Cl
50,24,0.85,Cl
1,25,0.9,Cl
2,25,0.85,Cl
3,25,0.85,Cl
4,25,0.85,Cl
5,25,0.85,Cl
6,25,0.85,Cl
7,25,0.9,Cl
8,25,0.85,Cl
9,25,0.8,Cl
10,25,0.9,Cl
11,25,0.9,Cl
12,25,0.9,Cl
13,25,0.85,Cl
14,25,0.9,Cl
15,25,0.9,Cl
16,25,0.9,Cl
17,25,0.9,Cl
18,25,0.9,Cl
19,25,0.85,Cl
20,25,0.9,Cl
21,25,0.85,Cl
22,25,0.9,Cl
23,25,0.85,Cl
24,25,0.85,Cl
25,25,0.85,Cl
26,25,0.9,Cl
27,25,0.9,Cl
28,25,0.85,Cl
29,25,0.8,Cl
30,25,0.85,Cl
31,25,0.65,Cl
32,25,0.9,Cl
33,25,0.85,Cl
34,25,0.9,Cl
35,25,0.9,Cl
36,25,0.9,Cl
37,25,0.85,Cl
38,25,0.85,Cl
39,25,0.85,Cl
40,25,0.9,Cl
41,25,0.85,Cl
42,25,0.9,Cl
43,25,0.85,Cl
44,25,0.85,Cl
45,25,0.9,Cl
46,25,0.9,Cl
47,25,0.9,Cl
48,25,0.9,Cl
49,25,0.85,Cl
50,25,0.9,Cl
1,26,0.9,Cl
2,26,0.85,Cl
3,26,0.85,Cl
4,26,0.85,Cl
5,26,0.85,Cl
6,26,0.85,Cl
7,26,0.9,Cl
8,26,0.85,Cl
9,26,0.85,Cl
10,26,0.9,Cl
11,26,0.85,Cl
12,26,0.8,Cl
13,26,0.75,Cl
14,26,0.85,Cl
15,26,0.85,Cl
16,26,0.85,Cl
17,26,0.85,Cl
18,26,0.9,Cl
19,26,0.85,Cl
20,26,0.9,Cl
21,26,0.85,Cl
22,26,0.9,Cl
23,26,0.9,Cl
24,26,0.9,Cl
25,26,0.9,Cl
26,26,0.85,Cl
27,26,0.85,Cl
28,26,0.85,Cl
29,26,0.85,Cl
30,26,0.8,Cl
31,26,0.9,Cl
32,26,0.9,Cl
33,26,0.8,Cl
34,26,0.9,Cl
35,26,0.85,Cl
36,26,0.9,Cl
37,26,0.9,Cl
38,26,0.8,Cl
39,26,0.85,Cl
40,26,0.85,Cl
41,26,0.85,Cl
42,26,0.85,Cl
43,26,0.85,Cl
44,26,0.85,Cl
45,26,0.85,Cl
46,26,0.85,Cl
47,26,0.9,Cl
48,26,0.9,Cl
49,26,0.8,Cl
50,26,0.8,Cl
1,27,0.9,Cl
2,27,0.9,Cl
3,27,0.85,Cl
4,27,0.85,Cl
5,27,0.9,Cl
6,27,0.85,Cl
7,27,0.85,Cl
8,27,0.9,Cl
9,27,0.9,Cl
10,27,0.85,Cl
11,27,0.85,Cl
12,27,0.85,Cl
13,27,0.9,Cl
14,27,0.85,Cl
15,27,0.9,Cl
16,27,0.85,Cl
17,27,0.85,Cl
18,27,0.9,Cl
19,27,0.9,Cl
20,27,0.85,Cl
21,27,0.85,Cl
22,27,0.85,Cl
23,27,0.9,Cl
24,27,0.85,Cl
25,27,0.85,Cl
26,27,0.9,Cl
27,27,0.85,Cl
28,27,0.8,Cl
29,27,0.85,Cl
30,27,0.85,Cl
31,27,0.9,Cl
32,27,0.85,Cl
33,27,0.65,Cl
34,27,0.85,Cl
35,27,0.9,Cl
36,27,0.8,Cl
37,27,0.9,Cl
38,27,0.8,Cl
39,27,0.9,Cl
40,27,0.8,Cl
41,27,0.9,Cl
42,27,0.85,Cl
43,27,0.9,Cl
44,27,0.85,Cl
45,27,0.85,Cl
46,27,0.8,Cl
47,27,0.75,Cl
48,27,0.9,Cl
49,27,0.9,Cl
50,27,0.85,Cl
1,28,0.9,Cl
2,28,0.85,Cl
3,28,0.9,Cl
4,28,0.9,Cl
5,28,0.75,Cl
6,28,0.9,Cl
7,28,0.85,Cl
8,28,0.9,Cl
9,28,0.9,Cl
10,28,0.9,Cl
11,28,0.9,Cl
12,28,0.85,Cl
13,28,0.9,Cl
14,28,0.85,Cl
15,28,0.85,Cl
16,28,0.85,Cl
17,28,0.9,Cl
18,28,0.9,Cl
19,28,0.9,Cl
20,28,0.85,Cl
21,28,0.9,Cl
22,28,0.85,Cl
23,28,0.9,Cl
24,28,0.9,Cl
25,28,0.85,Cl
26,28,0.85,Cl
27,28,0.9,Cl
28,28,0.85,Cl
29,28,0.9,Cl
30,28,0.9,Cl
31,28,0.85,Cl
32,28,0.85,Cl
33,28,0.85,Cl
34,28,0.85,Cl
35,28,0.9,Cl
36,28,0.85,Cl
37,28,0.9,Cl
38,28,0.85,Cl
39,28,0.85,Cl
40,28,0.9,Cl
41,28,0.8,Cl
42,28,0.8,Cl
43,28,0.85,Cl
44,28,0.85,Cl
45,28,0.8,Cl
46,28,0.85,Cl
47,28,0.9,Cl
48,28,0.85,Cl
49,28,0.9,Cl
50,28,0.9,Cl
1,29,0.9,Cl
2,29,0.9,Cl
3,29,0.85,Cl
4,29,0.9,Cl
5,29,0.8,Cl
6,29,0.85,Cl
7,29,0.85,Cl
8,29,0.9,Cl
9,29,0.85,Cl
10,29,0.9,Cl
11,29,0.9,Cl
12,29,0.85,Cl
13,29,0.85,Cl
14,29,0.9,Cl
15,29,0.9,Cl
16,29,0.85,Cl
17,29,0.8,Cl
18,29,0.9,Cl
19,29,0.85,Cl
20,29,0.85,Cl
21,29,0.7,Cl
22,29,0.9,Cl
23,29,0.85,Cl
24,29,0.9,Cl
25,29,0.8,Cl
26,29,0.85,Cl
27,29,0.85,Cl
28,29,0.85,Cl
29,29,0.85,Cl
30,29,0.9,Cl
31,29,0.85,Cl
32,29,0.85,Cl
33,29,0.85,Cl
34,29,0.85,Cl
35,29,0.9,Cl
36,29,0.85,Cl
37,29,0.9,Cl
38,29,0.9,Cl
39,29,0.85,Cl
40,29,0.85,Cl
41,29,0.85,Cl
42,29,0.9,Cl
43,29,0.85,Cl
44,29,0.9,Cl
45,29,0.85,Cl
46,29,0.85,Cl
47,29,0.85,Cl
48,29,0.9,Cl
49,29,0.85,Cl
50,29,0.85,Cl
1,30,0.9,Cl
2,30,0.85,Cl
3,30,0.85,Cl
4,30,0.85,Cl
5,30,0.85,Cl
6,30,0.9,Cl
7,30,0.85,Cl
8,30,0.9,Cl
9,30,0.9,Cl
10,30,0.8,Cl
11,30,0.85,Cl
12,30,0.85,Cl
13,30,0.9,Cl
14,30,0.9,Cl
15,30,0.9,Cl
16,30,0.85,Cl
17,30,0.85,Cl
18,30,0.85,Cl
19,30,0.9,Cl
20,30,0.9,Cl
21,30,0.85,Cl
22,30,0.9,Cl
23,30,0.9,Cl
24,30,0.85,Cl
25,30,0.9,Cl
26,30,0.85,Cl
27,30,0.85,Cl
28,30,0.85,Cl
29,30,0.85,Cl
30,30,0.85,Cl
31,30,0.8,Cl
32,30,0.9,Cl
33,30,0.9,Cl
34,30,0.9,Cl
35,30,0.9,Cl
36,30,0.9,Cl
37,30,0.9,Cl
38,30,0.85,Cl
39,30,0.9,Cl
40,30,0.9,Cl
41,30,0.85,Cl
42,30,0.85,Cl
43,30,0.9,Cl
44,30,0.9,Cl
45,30,0.85,Cl
46,30,0.85,Cl
47,30,0.85,Cl
48,30,0.85,Cl
49,30,0.85,Cl
50,30,0.85,Cl
1,5,0.75,SO4
2,5,0.9,SO4
3,5,0.7,SO4
4,5,0.85,SO4
5,5,0.9,SO4
6,5,0.9,SO4
7,5,0.85,SO4
8,5,0.8,SO4
9,5,0.75,SO4
10,5,0.9,SO4
11,5,0.8,SO4
12,5,0.9,SO4
13,5,0.85,SO4
14,5,0.85,SO4
15,5,0.85,SO4
16,5,0.85,SO4
17,5,0.8,SO4
18,5,0.8,SO4
19,5,0.8,SO4
20,5,0.85,SO4
21,5,0.9,SO4
22,5,0.75,SO4
23,5,0.8,SO4
24,5,0.9,SO4
25,5,0.9,SO4
26,5,0.9,SO4
27,5,0.8,SO4
28,5,0.9,SO4
29,5,0.75,SO4
30,5,0.9,SO4
31,5,0.9,SO4
32,5,0.9,SO4
33,5,0.8,SO4
34,5,0.85,SO4
35,5,0.8,SO4
36,5,0.75,SO4
37,5,0.85,SO4
38,5,0.85,SO4
39,5,0.9,SO4
40,5,0.9,SO4
41,5,0.8,SO4
42,5,0.9,SO4
43,5,0.85,SO4
44,5,0.75,SO4
45,5,0.9,SO4
46,5,0.85,SO4
47,5,0.85,SO4
48,5,0.8,SO4
49,5,0.8,SO4
50,5,0.8,SO4
1,6,0.9,SO4
2,6,0.85,SO4
3,6,0.75,SO4
4,6,0.75,SO4
5,6,0.85,SO4
6,6,0.8,SO4
7,6,0.8,SO4
8,6,0.85,SO4
9,6,0.85,SO4
10,6,0.8,SO4
11,6,0.8,SO4
12,6,0.8,SO4
13,6,0.75,SO4
14,6,0.8,SO4
15,6,0.9,SO4
16,6,0.85,SO4
17,6,0.9,SO4
18,6,0.8,SO4
19,6,0.85,SO4
20,6,0.8,SO4
21,6,0.8,SO4
22,6,0.85,SO4
23,6,0.9,SO4
24,6,0.9,SO4
25,6,0.75,SO4
26,6,0.85,SO4
27,6,0.8,SO4
28,6,0.9,SO4
29,6,0.9,SO4
30,6,0.85,SO4
31,6,0.9,SO4
32,6,0.9,SO4
33,6,0.8,SO4
34,6,0.8,SO4
35,6,0.9,SO4
36,6,0.75,SO4
37,6,0.9,SO4
38,6,0.85,SO4
39,6,0.85,SO4
40,6,0.9,SO4
41,6,0.8,SO4
42,6,0.9,SO4
43,6,0.85,SO4
44,6,0.8,SO4
45,6,0.9,SO4
46,6,0.9,SO4
47,6,0.75,SO4
48,6,0.85,SO4
49,6,0.9,SO4
50,6,0.8,SO4
1,7,0.85,SO4
2,7,0.9,SO4
3,7,0.9,SO4
4,7,0.8,SO4
5,7,0.8,SO4
6,7,0.85,SO4
7,7,0.8,SO4
8,7,0.9,SO4
9,7,0.85,SO4
10,7,0.9,SO4
11,7,0.8,SO4
12,7,0.8,SO4
13,7,0.8,SO4
14,7,0.8,SO4
15,7,0.85,SO4
16,7,0.85,SO4
17,7,0.85,SO4
18,7,0.85,SO4
19,7,0.9,SO4
20,7,0.85,SO4
21,7,0.85,SO4
22,7,0.85,SO4
23,7,0.85,SO4
24,7,0.9,SO4
25,7,0.85,SO4
26,7,0.9,SO4
27,7,0.9,SO4
28,7,0.85,SO4
29,7,0.8,SO4
30,7,0.9,SO4
31,7,0.75,SO4
32,7,0.9,SO4
33,7,0.85,SO4
34,7,0.8,SO4
35,7,0.8,SO4
36,7,0.8,SO4
37,7,0.8,SO4
38,7,0.85,SO4
39,7,0.85,SO4
40,7,0.9,SO4
41,7,0.8,SO4
42,7,0.85,SO4
43,7,0.9,SO4
44,7,0.9,SO4
45,7,0.9,SO4
46,7,0.8,SO4
47,7,0.85,SO4
48,7,0.75,SO4
49,7,0.75,SO4
50,7,0.75,SO4
1,8,0.9,SO4
2,8,0.9,SO4
3,8,0.75,SO4
4,8,0.9,SO4
5,8,0.8,SO4
6,8,0.9,SO4
7,8,0.75,SO4
8,8,0.85,SO4
9,8,0.85,SO4
10,8,0.9,SO4
11,8,0.85,SO4
12,8,0.85,SO4
13,8,0.85,SO4
14,8,0.9,SO4
15,8,0.8,SO4
16,8,0.85,SO4
17,8,0.8,SO4
18,8,0.8,SO4
19,8,0.85,SO4
20,8,0.85,SO4
21,8,0.8,SO4
22,8,0.85,SO4
23,8,0.85,SO4
24,8,0.85,SO4
25,8,0.8,SO4
26,8,0.9,SO4
27,8,0.9,SO4
28,8,0.85,SO4
29,8,0.85,SO4
30,8,0.9,SO4
31,8,0.9,SO4
32,8,0.85,SO4
33,8,0.9,SO4
34,8,0.9,SO4
35,8,0.85,SO4
36,8,0.9,SO4
37,8,0.9,SO4
38,8,0.7,SO4
39,8,0.75,SO4
40,8,0.9,SO4
41,8,0.8,SO4
42,8,0.9,SO4
43,8,0.9,SO4
44,8,0.85,SO4
45,8,0.85,SO4
46,8,0.75,SO4
47,8,0.85,SO4
48,8,0.85,SO4
49,8,0.9,SO4
50,8,0.9,SO4
1,9,0.9,SO4
2,9,0.8,SO4
3,9,0.8,SO4
4,9,0.8,SO4
5,9,0.8,SO4
6,9,0.8,SO4
7,9,0.75,SO4
8,9,0.9,SO4
9,9,0.85,SO4
10,9,0.8,SO4
11,9,0.85,SO4
12,9,0.85,SO4
13,9,0.85,SO4
14,9,0.9,SO4
15,9,0.9,SO4
16,9,0.9,SO4
17,9,0.85,SO4
18,9,0.85,SO4
19,9,0.8,SO4
20,9,0.8,SO4
21,9,0.8,SO4
22,9,0.85,SO4
23,9,0.8,SO4
24,9,0.9,SO4
25,9,0.85,SO4
26,9,0.85,SO4
27,9,0.8,SO4
28,9,0.9,SO4
29,9,0.85,SO4
30,9,0.8,SO4
31,9,0.8,SO4
32,9,0.8,SO4
33,9,0.8,SO4
34,9,0.85,SO4
35,9,0.8,SO4
36,9,0.85,SO4
37,9,0.8,SO4
38,9,0.9,SO4
39,9,0.8,SO4
40,9,0.85,SO4
41,9,0.85,SO4
42,9,0.9,SO4
43,9,0.85,SO4
44,9,0.8,SO4
45,9,0.85,SO4
46,9,0.9,SO4
47,9,0.9,SO4
48,9,0.8,SO4
49,9,0.85,SO4
50,9,0.75,SO4
1,10,0.9,SO4
2,10,0.9,SO4
3,10,0.8,SO4
4,10,0.9,SO4
5,10,0.9,SO4
6,10,0.85,SO4
7,10,0.75,SO4
8,10,0.75,SO4
9,10,0.85,SO4
10,10,0.8,SO4
11,10,0.9,SO4
12,10,0.85,SO4
13,10,0.9,SO4
14,10,0.9,SO4
15,10,0.75,SO4
16,10,0.9,SO4
17,10,0.9,SO4
18,10,0.9,SO4
19,10,0.85,SO4
20,10,0.9,SO4
21,10,0.8,SO4
22,10,0.85,SO4
23,10,0.9,SO4
24,10,0.9,SO4
25,10,0.9,SO4
26,10,0.9,SO4
27,10,0.9,SO4
28,10,0.9,SO4
29,10,0.9,SO4
30,10,0.85,SO4
31,10,0.85,SO4
32,10,0.9,SO4
33,10,0.9,SO4
34,10,0.9,SO4
35,10,0.8,SO4
36,10,0.8,SO4
37,10,0.85,SO4
38,10,0.8,SO4
39,10,0.75,SO4
40,10,0.85,SO4
41,10,0.8,SO4
42,10,0.9,SO4
43,10,0.85,SO4
44,10,0.8,SO4
45,10,0.9,SO4
46,10,0.9,SO4
47,10,0.8,SO4
48,10,0.8,SO4
49,10,0.8,SO4
50,10,0.85,SO4
1,11,0.85,SO4
2,11,0.9,SO4
3,11,0.8,SO4
4,11,0.8,SO4
5,11,0.85,SO4
6,11,0.9,SO4
7,11,0.85,SO4
8,11,0.9,SO4
9,11,0.75,SO4
10,11,0.85,SO4
11,11,0.9,SO4
12,11,0.8,SO4
13,11,0.85,SO4
14,11,0.9,SO4
15,11,0.9,SO4
16,11,0.85,SO4
17,11,0.85,SO4
18,11,0.8,SO4
19,11,0.9,SO4
20,11,0.9,SO4
21,11,0.85,SO4
22,11,0.8,SO4
23,11,0.8,SO4
24,11,0.9,SO4
25,11,0.9,SO4
26,11,0.85,SO4
27,11,0.8,SO4
28,11,0.9,SO4
29,11,0.85,SO4
30,11,0.8,SO4
31,11,0.85,SO4
32,11,0.85,SO4
33,11,0.9,SO4
34,11,0.8,SO4
35,11,0.9,SO4
36,11,0.85,SO4
37,11,0.8,SO4
38,11,0.9,SO4
39,11,0.9,SO4
40,11,0.9,SO4
41,11,0.9,SO4
42,11,0.8,SO4
43,11,0.85,SO4
44,11,0.8,SO4
45,11,0.8,SO4
46,11,0.8,SO4
47,11,0.9,SO4
48,11,0.8,SO4
49,11,0.85,SO4
50,11,0.8,SO4
1,12,0.9,SO4
2,12,0.85,SO4
3,12,0.8,SO4
4,12,0.9,SO4
5,12,0.85,SO4
6,12,0.8,SO4
7,12,0.9,SO4
8,12,0.9,SO4
9,12,0.8,SO4
10,12,0.75,SO4
11,12,0.8,SO4
12,12,0.8,SO4
13,12,0.9,SO4
14,12,0.85,SO4
15,12,0.85,SO4
16,12,0.8,SO4
17,12,0.85,SO4
18,12,0.85,SO4
19,12,0.85,SO4
20,12,0.85,SO4
21,12,0.85,SO4
22,12,0.9,SO4
23,12,0.8,SO4
24,12,0.8,SO4
25,12,0.85,SO4
26,12,0.8,SO4
27,12,0.9,SO4
28,12,0.8,SO4
29,12,0.8,SO4
30,12,0.9,SO4
31,12,0.8,SO4
32,12,0.85,SO4
33,12,0.85,SO4
34,12,0.85,SO4
35,12,0.9,SO4
36,12,0.9,SO4
37,12,0.9,SO4
38,12,0.9,SO4
39,12,0.9,SO4
40,12,0.8,SO4
41,12,0.85,SO4
42,12,0.9,SO4
43,12,0.85,SO4
44,12,0.85,SO4
45,12,0.75,SO4
46,12,0.8,SO4
47,12,0.75,SO4
48,12,0.8,SO4
49,12,0.85,SO4
50,12,0.85,SO4
1,13,0.85,SO4
2,13,0.8,SO4
3,13,0.8,SO4
4,13,0.85,SO4
5,13,0.85,SO4
6,13,0.85,SO4
7,13,0.8,SO4
8,13,0.9,SO4
9,13,0.9,SO4
10,13,0.85,SO4
11,13,0.8,SO4
12,13,0.9,SO4
13,13,0.8,SO4
14,13,0.9,SO4
15,13,0.85,SO4
16,13,0.9,SO4
17,13,0.85,SO4
18,13,0.85,SO4
19,13,0.85,SO4
20,13,0.85,SO4
21,13,0.9,SO4
22,13,0.85,SO4
23,13,0.8,SO4
24,13,0.85,SO4
25,13,0.8,SO4
26,13,0.9,SO4
27,13,0.9,SO4
28,13,0.85,SO4
29,13,0.85,SO4
30,13,0.8,SO4
31,13,0.9,SO4
32,13,0.75,SO4
33,13,0.8,SO4
34,13,0.85,SO4
35,13,0.75,SO4
36,13,0.8,SO4
37,13,0.9,SO4
38,13,0.75,SO4
39,13,0.9,SO4
40,13,0.75,SO4
41,13,0.85,SO4
42,13,0.75,SO4
43,13,0.9,SO4
44,13,0.85,SO4
45,13,0.8,SO4
46,13,0.9,SO4
47,13,0.85,SO4
48,13,0.8,SO4
49,13,0.9,SO4
50,13,0.8,SO4
1,14,0.8,SO4
2,14,0.85,SO4
3,14,0.8,SO4
4,14,0.8,SO4
5,14,0.85,SO4
6,14,0.85,SO4
7,14,0.9,SO4
8,14,0.8,SO4
9,14,0.9,SO4
10,14,0.85,SO4
11,14,0.8,SO4
12,14,0.8,SO4
13,14,0.9,SO4
14,14,0.9,SO4
15,14,0.8,SO4
16,14,0.8,SO4
17,14,0.75,SO4
18,14,0.9,SO4
19,14,0.8,SO4
20,14,0.9,SO4
21,14,0.8,SO4
22,14,0.85,SO4
23,14,0.8,SO4
24,14,0.8,SO4
25,14,0.8,SO4
26,14,0.8,SO4
27,14,0.9,SO4
28,14,0.9,SO4
29,14,0.9,SO4
30,14,0.8,SO4
31,14,0.9,SO4
32,14,0.85,SO4
33,14,0.9,SO4
34,14,0.8,SO4
35,14,0.8,SO4
36,14,0.8,SO4
37,14,0.9,SO4
38,14,0.85,SO4
39,14,0.9,SO4
40,14,0.9,SO4
41,14,0.85,SO4
42,14,0.9,SO4
43,14,0.85,SO4
44,14,0.9,SO4
45,14,0.85,SO4
46,14,0.85,SO4
47,14,0.85,SO4
48,14,0.9,SO4
49,14,0.85,SO4
50,14,0.85,SO4
1,15,0.8,SO4
2,15,0.9,SO4
3,15,0.8,SO4
4,15,0.85,SO4
5,15,0.9,SO4
6,15,0.9,SO4
7,15,0.9,SO4
8,15,0.85,SO4
9,15,0.9,SO4
10,15,0.8,SO4
11,15,0.85,SO4
12,15,0.9,SO4
13,15,0.9,SO4
14,15,0.8,SO4
15,15,0.8,SO4
16,15,0.85,SO4
17,15,0.75,SO4
18,15,0.9,SO4
19,15,0.8,SO4
20,15,0.8,SO4
21,15,0.85,SO4
22,15,0.85,SO4
23,15,0.9,SO4
24,15,0.8,SO4
25,15,0.8,SO4
26,15,0.8,SO4
27,15,0.85,SO4
28,15,0.9,SO4
29,15,0.9,SO4
30,15,0.8,SO4
31,15,0.9,SO4
32,15,0.8,SO4
33,15,0.8,SO4
34,15,0.9,SO4
35,15,0.9,SO4
36,15,0.9,SO4
37,15,0.8,SO4
38,15,0.75,SO4
39,15,0.9,SO4
40,15,0.85,SO4
41,15,0.9,SO4
42,15,0.9,SO4
43,15,0.8,SO4
44,15,0.85,SO4
45,15,0.9,SO4
46,15,0.9,SO4
47,15,0.8,SO4
48,15,0.9,SO4
49,15,0.9,SO4
50,15,0.8,SO4
1,16,0.9,SO4
2,16,0.8,SO4
3,16,0.9,SO4
4,16,0.9,SO4
5,16,0.8,SO4
6,16,0.8,SO4
7,16,0.85,SO4
8,16,0.8,SO4
9,16,0.9,SO4
10,16,0.75,SO4
11,16,0.85,SO4
12,16,0.8,SO4
13,16,0.9,SO4
14,16,0.9,SO4
15,16,0.9,SO4
16,16,0.75,SO4
17,16,0.9,SO4
18,16,0.8,SO4
19,16,0.8,SO4
20,16,0.9,SO4
